latitude,longitude
0,0
0,-18.3150177001953
0,18.3150177001953
0,-36.6300354003906
0,36.6300354003906
0,-54.9450531005859
0,54.9450531005859
0,-73.2600708007813
0,73.2600708007813
0,-91.5750885009766
0,91.5750885009766
0,-109.890106201172
0,109.890106201172
0,-128.205123901367
0,128.205123901367
0,-146.520141601563
0,146.520141601563
0,-164.835159301758
0,164.835159301758

-14.4927539825439,0
14.4927539825439,0
-14.4927539825439,-18.3150177001953
-14.4927539825439,18.3150177001953
14.4927539825439,-18.3150177001953
14.4927539825439,18.3150177001953
-14.4927539825439,-36.6300354003906
-14.4927539825439,36.6300354003906
14.4927539825439,-36.6300354003906
14.4927539825439,36.6300354003906
-14.4927539825439,-54.9450531005859
-14.4927539825439,54.9450531005859
14.4927539825439,-54.9450531005859
14.4927539825439,54.9450531005859
-14.4927539825439,-73.2600708007813
-14.4927539825439,73.2600708007813
14.4927539825439,-73.2600708007813
14.4927539825439,73.2600708007813
-14.4927539825439,-91.5750885009766
-14.4927539825439,91.5750885009766
14.4927539825439,-91.5750885009766
14.4927539825439,91.5750885009766
-14.4927539825439,-109.890106201172
-14.4927539825439,109.890106201172
14.4927539825439,-109.890106201172
14.4927539825439,109.890106201172
-14.4927539825439,-128.205123901367
-14.4927539825439,128.205123901367
14.4927539825439,-128.205123901367
14.4927539825439,128.205123901367
-14.4927539825439,-146.520141601563
-14.4927539825439,146.520141601563
14.4927539825439,-146.520141601563
14.4927539825439,146.520141601563
-14.4927539825439,-164.835159301758
-14.4927539825439,164.835159301758
14.4927539825439,-164.835159301758
14.4927539825439,164.835159301758
-28.9855079650879,0
28.9855079650879,0
-28.9855079650879,-18.3150177001953
-28.9855079650879,18.3150177001953
28.9855079650879,-18.3150177001953
28.9855079650879,18.3150177001953
-28.9855079650879,-36.6300354003906
-28.9855079650879,36.6300354003906
28.9855079650879,-36.6300354003906
28.9855079650879,36.6300354003906
-28.9855079650879,-54.9450531005859
-28.9855079650879,54.9450531005859
28.9855079650879,-54.9450531005859
28.9855079650879,54.9450531005859
-28.9855079650879,-73.2600708007813
-28.9855079650879,73.2600708007813
28.9855079650879,-73.2600708007813
28.9855079650879,73.2600708007813
-28.9855079650879,-91.5750885009766
-28.9855079650879,91.5750885009766
28.9855079650879,-91.5750885009766
28.9855079650879,91.5750885009766
-28.9855079650879,-109.890106201172
