latitude,longitude
-72.4637699127197,-54.9450531005859
-72.4637699127197,-54.7619029134512
-72.4637699127197,-54.5787527263164
-72.4637699127197,-54.3956025391817
-72.4637699127197,-54.2124523520469
-72.4637699127197,-54.0293021649122
-72.4637699127197,-53.8461519777774
-72.4637699127197,-53.6630017906427
-72.4637699127197,-53.479851603508
-72.4637699127197,-53.2967014163732
-72.4637699127197,-53.1135512292385
-72.4637699127197,-52.9304010421037
-72.4637699127197,-52.747250854969
-72.4637699127197,-52.5641006678342
-72.4637699127197,-52.3809504806995
-72.4637699127197,-52.1978002935648
-72.4637699127197,-52.01465010643
-72.4637699127197,-51.8314999192953
-72.4637699127197,-51.6483497321605
-72.4637699127197,-51.4651995450258
-72.4637699127197,-51.282049357891
-72.4637699127197,-51.0988991707563
-72.4637699127197,-50.9157489836216
-72.4637699127197,-50.7325987964868
-72.4637699127197,-50.5494486093521
-72.4637699127197,-50.3662984222173
-72.4637699127197,-50.1831482350826
-72.4637699127197,-49.9999980479478
-72.4637699127197,-49.8168478608131
-72.4637699127197,-49.6336976736784
-72.4637699127197,-49.4505474865436
-72.4637699127197,-49.2673972994089
-72.4637699127197,-49.0842471122741
-72.4637699127197,-48.9010969251394
-72.4637699127197,-48.7179467380046
-72.4637699127197,-48.5347965508699
-72.4637699127197,-48.3516463637352
-72.4637699127197,-48.1684961766004
-72.4637699127197,-47.9853459894657
-72.4637699127197,-47.8021958023309
-72.4637699127197,-47.6190456151962
-72.4637699127197,-47.4358954280615
-72.4637699127197,-47.2527452409267
-72.4637699127197,-47.069595053792
-72.4637699127197,-46.8864448666572
-72.4637699127197,-46.7032946795225
-72.4637699127197,-46.5201444923877
-72.4637699127197,-46.336994305253
-72.4637699127197,-46.1538441181183
-72.4637699127197,-45.9706939309835
-72.4637699127197,-45.7875437438488
-72.4637699127197,-45.604393556714
-72.4637699127197,-45.4212433695793
-72.4637699127197,-45.2380931824445
-72.4637699127197,-45.0549429953098
-72.4637699127197,-44.8717928081751
-72.4637699127197,-44.6886426210403
-72.4637699127197,-44.5054924339056
-72.4637699127197,-44.3223422467708
-72.4637699127197,-44.1391920596361
-72.4637699127197,-43.9560418725013
-72.4637699127197,-43.7728916853666
-72.4637699127197,-43.5897414982319
-72.4637699127197,-43.4065913110971
-72.4637699127197,-43.2234411239624
-72.4637699127197,-43.0402909368276
-72.4637699127197,-42.8571407496929
-72.4637699127197,-42.6739905625581
-72.4637699127197,-42.4908403754234
-72.4637699127197,-42.3076901882887
-72.4637699127197,-42.1245400011539
-72.4637699127197,-41.9413898140192
-72.4637699127197,-41.7582396268844
-72.4637699127197,-41.5750894397497
-72.4637699127197,-41.3919392526149
